Gene	gene_up	gene_down	length	meanSpacer	logLength	logSpacer	geneType	geneClusterType
YMR094W	269	24	1436	146.5	3.15715443990628	2.16583762469013	singletons	Singletons_in_ComplementCluster
YMR095C	449	24	674	236.5	2.82865989653532	2.37383114507383	singletons	Singletons_in_ComplementCluster
YMR096W	449	123	893	286	2.95085145888855	2.45636603312904	singletons	Singletons_in_ComplementCluster
YMR097C	244	123	1103	183.5	3.04257551244019	2.26363606858811	singletons	Singletons_in_ComplementCluster
YMR098C	1325	244	1838	784.5	3.26434550705009	2.89459294792296	singletons	Singletons_in_ComplementCluster
YMR099C	1473	1325	893	1399	2.95085145888855	3.14581771449183	singletons	Singletons_in_ComplementCluster
YMR100W	1473	283	1862	878	3.26997967664532	2.9434945159061	singletons	Singletons_in_ComplementCluster
YMR101C	372	283	1031	327.5	3.01325866528352	2.5152113043278	SSD	SSD_in_SSDCluster
YMR102C	550	372	2504	461	3.39863432453839	2.66370092538965	WGD	WGD_in_WGDCluster
YMR103C	156	550	362	353	2.55870857053317	2.54777470538782	singletons	Singletons_in_WGDCluster
YMR104C	444	156	2033	300	3.30813737863804	2.47712125471966	WGD	WGD_in_WGDCluster
YMR105C	458	444	1709	451	3.23274206272074	2.65417654187796	WGD	WGD_in_WGDCluster
YMR105W-A	458	43	194	250.5	2.28780172993023	2.39880773020326	singletons	Singletons_in_WGDCluster
YMR106C	2824	43	1889	1433.5	3.27623195792183	3.1563976972825	singletons	Singletons_in_WGDCluster
YMR107W	2824	723	347	1773.5	2.54032947479087	3.24883119280796	singletons	Singletons_in_WGDCluster
YMR108W	723	440	2063	581.5	3.31449922797315	2.76454971906447	SSD	SSD_in_WGDCluster
YMR109W	440	148	3659	294	3.56336240948661	2.46834733041216	WGD	WGD_in_WGDCluster
YMR110C	412	148	1598	280	3.20357677497797	2.44715803134222	singletons	Singletons_in_WGDCluster
YMR111C	308	412	1388	360	3.14238946611884	2.55630250076729	singletons	Singletons_in_WGDCluster
YMR112C	504	308	395	406	2.59659709562646	2.60852603357719	singletons	Singletons_in_WGDCluster
YMR113W	504	61	1283	282.5	3.10822665637493	2.45101845215546	WGD	WGD_in_WGDCluster
YMR114C	255	61	1106	158	3.04375512696868	2.19865708695442	singletons	Singletons_in_WGDCluster
YMR115W	255	247	1505	251	3.17753649992986	2.39967372148104	WGD	WGD_in_WGDCluster
YMR116C	562	247	1232	404.5	3.09061070782841	2.60691852594829	singletons	Singletons_in_WGDCluster
YMR117C	253	562	641	407.5	2.80685802951882	2.610127613076	singletons	Singletons_in_WGDCluster
YMR118C	2599	253	590	1426	2.77085201164214	3.15411952551585	WGD	WGD_in_WGDCluster
YMR119W	2599	295	1874	1447	3.27276958655176	3.16046853111904	WGD	WGD_in_WGDCluster
YMR119W-A	4262	132	374	2197	2.57287160220048	3.34183005692051	WGD	WGD_in_WGDCluster
YMR120C	454	132	1778	293	3.24993175663419	2.46686762035411	WGD	WGD_in_WGDCluster
YMR121C	353	454	614	403.5	2.78816837114117	2.60584353905809	WGD	WGD_in_WGDCluster
YMR122C	240	353	374	296.5	2.57287160220048	2.47202469770028	singletons	Singletons_in_WGDCluster
YMR122W-A	240	2024	254	1132	2.40483371661994	3.05384642685225	singletons	Singletons_in_WGDCluster
YMR123W	2024	495	368	1259.5	2.56584781867352	3.10019817183413	singletons	Singletons_in_WGDCluster
YMR124W	495	252	2831	373.5	3.4519398693651	2.57229060615142	WGD	WGD_in_WGDCluster
YMR125W	252	315	2907	283.5	3.46344503177043	2.45255306322893	singletons	Singletons_in_ComplementCluster
YMR126C	540	315	1028	427.5	3.01199311465926	2.63093611906419	singletons	Singletons_in_ComplementCluster
YMR127C	351	540	1016	445.5	3.0068937079479	2.64884770837289	singletons	Singletons_in_ComplementCluster
YMR128W	351	305	3803	328	3.58012632541158	2.51587384371168	singletons	Singletons_in_ComplementCluster
YMR129W	305	302	4013	303.5	3.60346915973384	2.48215869541128	singletons	Singletons_in_ComplementCluster
YMR130W	302	136	908	219	2.95808584852109	2.34044411484012	singletons	Singletons_in_ComplementCluster
YMR131C	246	136	1535	191	3.18610837981321	2.28103336724773	singletons	Singletons_in_ComplementCluster
YMR132C	637	246	626	441.5	2.79657433321043	2.64493070791359	singletons	Singletons_in_ComplementCluster
YMR133W	637	229	1402	433	3.14674801363064	2.63648789635337	singletons	Singletons_in_ComplementCluster
YMR134W	229	138	713	183.5	2.85308952985187	2.26363606858811	singletons	Singletons_in_ComplementCluster
YMR135C	1143	138	1367	640.5	3.13576851456782	2.8065191340807	singletons	Singletons_in_ComplementCluster
YMR135W-A	1360	755	533	1057.5	2.72672720902657	3.02428037604708	singletons	Singletons_in_ComplementCluster
YMR136W	755	97	1682	426	3.22582599146189	2.62940959910272	singletons	Singletons_in_ComplementCluster
YMR137C	192	97	1985	144.5	3.29776051109913	2.15986784709257	singletons	Singletons_in_ComplementCluster
YMR138W	192	395	575	293.5	2.75966784468963	2.46760810558363	singletons	Singletons_in_ComplementCluster
YMR139W	395	477	1112	436	3.04610478724604	2.63948648926859	WGD	WGD_in_WGDCluster
YMR140W	477	553	1469	515	3.16702179579026	2.71180722904119	singletons	Singletons_in_WGDCluster
YMR141C	162	553	308	357.5	2.48855071650044	2.5532760461371	singletons	Singletons_in_WGDCluster
YMR142C	721	162	1001	441.5	3.00043407747932	2.64493070791359	WGD	WGD_in_WGDCluster
YMR141W-A	867	793	224	830	2.35024801833416	2.91907809237607	WGD	WGD_in_WGDCluster
YMR143W	721	459	975	590	2.98900461569854	2.77085201164214	singletons	Singletons_in_WGDCluster
YMR144W	459	403	1028	431	3.01199311465926	2.63447727016073	singletons	Singletons_in_WGDCluster
YMR145C	1006	403	1682	704.5	3.22582599146189	2.84788099744538	WGD	WGD_in_WGDCluster
YMR146C	675	1006	1043	840.5	3.01828430842653	2.92453771777549	singletons	Singletons_in_WGDCluster
YMR147W	675	496	671	585.5	2.82672252016899	2.76752689940838	singletons	Singletons_in_WGDCluster
YMR148W	496	184	446	340	2.64933485871214	2.53147891704225	singletons	Singletons_in_WGDCluster
YMR149W	184	100	860	142	2.93449845124357	2.15228834438306	singletons	Singletons_in_WGDCluster
YMR150C	568	100	572	334	2.75739602879302	2.52374646681156	SSD	SSD_in_WGDCluster
YMR151W	650	153	437	401.5	2.64048143697042	2.6036855496147	SSD	SSD_in_WGDCluster
YMR152W	153	242	1097	197.5	3.04020662757471	2.29556709996248	singletons	Singletons_in_WGDCluster
YMR153W	242	137	1427	189.5	3.15442397311465	2.27760921430409	WGD	WGD_in_WGDCluster
YMR153C-A	90	1381	335	735.5	2.52504480703685	2.86658267706355	WGD	WGD_in_WGDCluster
YMR154C	369	90	2183	229.5	3.33905373570914	2.36078268987328	singletons	Singletons_in_ComplementCluster
YMR155W	369	106	1643	237.5	3.21563756343506	2.37566361396089	singletons	Singletons_in_ComplementCluster
YMR156C	261	106	716	183.5	2.85491302230786	2.26363606858811	singletons	Singletons_in_ComplementCluster
YMR157C	204	261	767	232.5	2.88479536394898	2.36642295722597	singletons	Singletons_in_ComplementCluster
YMR158W	204	479	467	341.5	2.66931688056611	2.53339070801755	singletons	Singletons_in_ComplementCluster
YMR158C-A	1140	479	137	809.5	2.13672056715641	2.90821685308939	singletons	Singletons_in_ComplementCluster
YMR158W-B	1140	275	320	707.5	2.50514997831991	2.84972644419633	singletons	Singletons_in_ComplementCluster
YMR159C	138	1145	452	641.5	2.65513843481138	2.80719666071095	singletons	Singletons_in_ComplementCluster
YMR160W	138	202	2450	170	3.38916608436453	2.23044892137827	singletons	Singletons_in_ComplementCluster
YMR161W	202	559	674	380.5	2.82865989653532	2.58035466110659	singletons	Singletons_in_ComplementCluster
YMR162C	350	559	4970	454.5	3.69635638873333	2.65753388755799	singletons	Singletons_in_ComplementCluster
YMR163C	886	350	2117	618	3.32572085801941	2.79098847508882	singletons	Singletons_in_ComplementCluster
YMR164C	490	886	2276	688	3.35717225772303	2.83758843823551	singletons	Singletons_in_ComplementCluster
YMR165C	739	490	2588	614.5	3.41296427199666	2.78852188722247	singletons	Singletons_in_ComplementCluster
YMR166C	413	739	1106	576	3.04375512696868	2.76042248342321	SSD	SSD_in_SSDCluster
YMR167W	413	137	2309	275	3.36342393291718	2.43933269383026	SSD	SSD_in_SSDCluster
YMR168C	194	137	1826	165.5	3.26150077319828	2.21879799811174	singletons	Singletons_in_SSDCluster
YMR169C	690	194	1520	442	3.18184358794477	2.64542226934909	SSD	SSD_in_SSDCluster
YMR170C	786	690	1520	738	3.18184358794477	2.86805636182304	SSD	SSD_in_SSDCluster
YMR171C	461	786	1652	623.5	3.21801004298436	2.79483645781456	SSD	SSD_in_SSDCluster
YMR172W	461	549	2159	505	3.33425264233423	2.70329137811866	SSD	SSD_in_SSDCluster
YMR172C-A	478	2308	383	1393	2.58319877396862	3.14395111642396	SSD	SSD_in_SSDCluster
YMR173W	478	178	1292	328	3.11126251365907	2.51587384371168	singletons	Singletons_in_ComplementCluster
YMR173W-A	686	78	1184	382	3.0733517023869	2.58206336291171	singletons	Singletons_in_ComplementCluster
YMR174C	651	78	206	364.5	2.31386722036915	2.56169753265399	singletons	Singletons_in_ComplementCluster
YMR175W	651	59	239	355	2.37839790094814	2.55022835305509	WGD	WGD_in_WGDCluster
YMR175W-A	59	232	194	145.5	2.28780172993023	2.16286299332193	singletons	Singletons_in_WGDCluster
YMR176W	232	591	4235	411.5	3.62685341466673	2.61436983954829	singletons	Singletons_in_WGDCluster
YMR177W	591	381	1532	486	3.18525876529659	2.68663626926229	WGD	WGD_in_WGDCluster
YMR178W	381	555	824	468	2.91592721169712	2.67024585307412	singletons	Singletons_in_WGDCluster
YMR179W	555	117	2276	336	3.35717225772303	2.52633927738984	singletons	Singletons_in_WGDCluster
YMR180C	403	117	962	260	2.98317507203781	2.41497334797082	WGD	WGD_in_WGDCluster
YMR181C	452	403	464	427.5	2.66651798055488	2.63093611906419	WGD	WGD_in_WGDCluster
YMR182C	644	452	635	548	2.80277372529198	2.73878055848437	WGD	WGD_in_WGDCluster
YMR182W-A	644	1024	86	834	1.93449845124357	2.92116605063774	singletons	Singletons_in_WGDCluster
YMR183C	381	1024	887	702.5	2.94792361983173	2.84664632857712	WGD	WGD_in_WGDCluster
YMR184W	381	240	596	310.5	2.77524625974024	2.4920616045126	singletons	Singletons_in_WGDCluster
YMR185W	240	385	2945	312.5	3.46908529912312	2.49485002168009	singletons	Singletons_in_WGDCluster
YMR186W	385	217	2117	301	3.32572085801941	2.47856649559384	WGD	WGD_in_WGDCluster
YMR187C	307	217	1295	262	3.11226976841727	2.41830129131975	singletons	Singletons_in_ComplementCluster
YMR188C	496	307	713	401.5	2.85308952985187	2.6036855496147	singletons	Singletons_in_ComplementCluster
YMR189W	496	311	3104	403.5	3.49192171258615	2.60584353905809	singletons	Singletons_in_ComplementCluster
YMR190C	398	311	4343	354.5	3.63778982936223	2.54961623951909	singletons	Singletons_in_ComplementCluster
YMR191W	398	341	1121	369.5	3.04960561259497	2.56761444273084	singletons	Singletons_in_ComplementCluster
YMR192W	341	756	2162	548.5	3.33485568961729	2.73917663191073	WGD	WGD_in_WGDCluster
YMR193W	756	260	776	508	2.88986172125819	2.70586371228392	singletons	Singletons_in_WGDCluster
YMR193C-A	1136	260	386	698	2.58658730467176	2.84385542262316	singletons	Singletons_in_WGDCluster
YMR194W	333	684	765	508.5	2.88366143515362	2.70629095725876	singletons	Singletons_in_WGDCluster
YMR194C-B	25	684	293	354.5	2.46686762035411	2.54961623951909	singletons	Singletons_in_WGDCluster
YMR194C-A	898	25	224	461.5	2.35024801833416	2.66417170536193	singletons	Singletons_in_WGDCluster
YMR195W	898	659	383	778.5	2.58319877396862	2.89125861690414	WGD	WGD_in_WGDCluster
YMR196W	659	203	3266	431	3.51401618040065	2.63447727016073	singletons	Singletons_in_WGDCluster
YMR197C	547	203	653	375	2.81491318127507	2.57403126772772	singletons	Singletons_in_WGDCluster
YMR198W	547	1115	1784	831	3.2513948500401	2.91960102378411	WGD	WGD_in_WGDCluster
YMR199W	1115	468	1640	791.5	3.2148438480477	2.89845091919837	WGD	WGD_in_WGDCluster
YMR200W	468	323	770	395.5	2.88649072517248	2.5971464878337	singletons	Singletons_in_ComplementCluster
YMR201C	493	323	1199	408	3.07881918309885	2.61066016308988	singletons	Singletons_in_ComplementCluster
YMR202W	493	287	668	390	2.82477646247555	2.5910646070265	singletons	Singletons_in_ComplementCluster
YMR203W	287	408	1163	347.5	3.06557971472845	2.54095480892613	singletons	Singletons_in_ComplementCluster
YMR204C	562	408	1262	485	3.10105935490812	2.68574173860226	singletons	Singletons_in_ComplementCluster
YMR205C	1130	562	2879	846	3.45924166487808	2.92737036303902	SSD	SSD_in_SSDCluster
YMR206W	1130	356	941	743	2.97358962342726	2.87098881376058	WGD	WGD_in_WGDCluster
YMR207C	903	356	6371	629.5	3.80420760508204	2.79899573444388	WGD	WGD_in_WGDCluster
YMR208W	903	113	1331	508	3.12417805547468	2.70586371228392	singletons	Singletons_in_ComplementCluster
YMR209C	232	113	1373	172.5	3.13767053723676	2.23678909940929	singletons	Singletons_in_ComplementCluster
YMR210W	232	218	1349	225	3.1300119496719	2.35218251811136	singletons	Singletons_in_ComplementCluster
YMR211W	218	185	1427	201.5	3.15442397311465	2.30427505047713	singletons	Singletons_in_ComplementCluster
YMR212C	338	185	2348	261.5	3.37069809257558	2.41747169320329	singletons	Singletons_in_ComplementCluster
YMR213W	338	197	1772	267.5	3.24846371755103	2.42732378635725	SSD	SSD_in_SSDCluster
YMR214W	197	313	1133	255	3.0542299098634	2.40654018043396	singletons	Singletons_in_SSDCluster
YMR215W	313	441	1574	377	3.19700472802305	2.57634135020579	SSD	SSD_in_SSDCluster
YMR216C	751	441	2228	596	3.34791518650169	2.77524625974024	singletons	Singletons_in_ComplementCluster
YMR217W	751	212	1577	481.5	3.1978316933289	2.68259629146055	singletons	Singletons_in_ComplementCluster
YMR218C	246	212	3308	229	3.51956550088051	2.35983548233989	singletons	Singletons_in_ComplementCluster
YMR219W	246	207	4976	226.5	3.69688037168276	2.35506820634885	singletons	Singletons_in_ComplementCluster
YMR220W	207	260	1355	233.5	3.13193929521042	2.36828688490213	singletons	Singletons_in_ComplementCluster
YMR221C	193	260	1514	226.5	3.18012587516405	2.35506820634885	singletons	Singletons_in_ComplementCluster
YMR222C	406	193	671	299.5	2.82672252016899	2.47639682672533	WGD	WGD_in_WGDCluster
YMR223W	406	445	1415	425.5	3.15075643986031	2.62889956442061	singletons	Singletons_in_ComplementCluster
YMR224C	307	445	2078	376	3.31764554322116	2.57518784492766	singletons	Singletons_in_ComplementCluster
YMR225C	190	307	443	248.5	2.64640372622307	2.39532639306935	singletons	Singletons_in_ComplementCluster
YMR226C	217	190	803	203.5	2.90471554527868	2.30856441356124	SSD	SSD_in_SSDCluster
YMR227C	241	217	1772	229	3.24846371755103	2.35983548233989	singletons	Singletons_in_ComplementCluster
YMR228W	241	283	1025	262	3.01072386539177	2.41830129131975	singletons	Singletons_in_ComplementCluster
YMR229C	1291	283	5189	787	3.71508367069493	2.89597473235906	singletons	Singletons_in_ComplementCluster
YMR230W	1291	127	727	709	2.86153441085904	2.85064623518307	singletons	Singletons_in_ComplementCluster
YMR230W-A	127	89	188	108	2.27415784926368	2.03342375548695	singletons	Singletons_in_ComplementCluster
YMR231W	89	292	3089	190.5	3.48981790830145	2.27989498001164	singletons	Singletons_in_ComplementCluster
YMR232W	292	226	2033	259	3.30813737863804	2.41329976408125	singletons	Singletons_in_ComplementCluster
YMR233W	226	401	680	313.5	2.83250891270624	2.49623754516674	WGD	WGD_in_WGDCluster
YMR234W	401	200	1046	300.5	3.01953168453126	2.47784447633876	singletons	Singletons_in_WGDCluster
YMR235C	236	200	1223	218	3.08742645703629	2.3384564936046	singletons	Singletons_in_WGDCluster
YMR236W	236	305	473	270.5	2.67486114073781	2.43216726944259	singletons	Singletons_in_WGDCluster
YMR237W	305	430	2174	367.5	3.33725953975028	2.56525734342021	WGD	WGD_in_WGDCluster
YMR238W	430	533	1376	481.5	3.13861843389949	2.68259629146055	SSD	SSD_in_WGDCluster
YMR239C	253	533	1415	393	3.15075643986031	2.59439255037543	singletons	Singletons_in_WGDCluster
YMR240C	721	253	1310	487	3.11727129565576	2.68752896121463	singletons	Singletons_in_WGDCluster
YMR241W	721	320	944	520.5	2.97497199429807	2.71642073384655	singletons	Singletons_in_WGDCluster
YMR242C	77	320	995	198.5	2.99782308074573	2.29776051109913	WGD	WGD_in_WGDCluster
YMR242W-A	77	452	89	264.5	1.94939000664491	2.4224256763712	singletons	Singletons_in_WGDCluster
YMR243C	1084	452	1328	768	3.123198075032	2.88536122003151	WGD	WGD_in_WGDCluster
YMR244W	1084	200	1067	642	3.02816441942447	2.80753502806885	singletons	Singletons_in_ComplementCluster
YMR244C-A	976	200	314	588	2.49692964807321	2.76937732607614	singletons	Singletons_in_ComplementCluster
YMR245W	246	624	620	435	2.79239168949825	2.63848925695464	singletons	Singletons_in_ComplementCluster
YMR246W	624	1460	2084	1042	3.31889771462749	3.01786771896351	SSD	SSD_in_SSDCluster
YMR247C	1244	1460	4688	1352	3.67098760301003	3.13097669160562	singletons	Singletons_in_SSDCluster
YMR247W-A	1244	1375	143	1309.5	2.15533603746506	3.11710550276125	singletons	Singletons_in_SSDCluster
YMR250W	1375	357	1757	866	3.24477176149529	2.93751789201735	SSD	SSD_in_SSDCluster
YMR251W	357	737	1100	547	3.04139268515822	2.73798732633343	SSD	SSD_in_SSDCluster
YMR251W-A	737	384	179	560.5	2.25285303097989	2.74857561693099	singletons	Singletons_in_SSDCluster
YMR252C	227	384	404	305.5	2.60638136511061	2.48501121457857	singletons	Singletons_in_SSDCluster
YMR253C	425	227	1244	326	3.0948203803548	2.51321760006794	SSD	SSD_in_SSDCluster
YMR254C	78	425	308	251.5	2.48855071650044	2.40053798939195	singletons	Singletons_in_ComplementCluster
YMR255W	78	378	566	228	2.75281643118827	2.35793484700045	singletons	Singletons_in_ComplementCluster
YMR256C	502	378	182	440	2.26007138798507	2.64345267648619	singletons	Singletons_in_ComplementCluster
YMR257C	589	502	2402	545.5	3.38057300306689	2.73679475492436	singletons	Singletons_in_ComplementCluster
YMR258C	340	589	1661	464.5	3.22036963245139	2.66698571832966	singletons	Singletons_in_ComplementCluster
YMR259C	495	340	4262	417.5	3.62961344537818	2.62065647981962	singletons	Singletons_in_ComplementCluster
YMR260C	366	495	461	430.5	2.66370092538965	2.63397315578967	singletons	Singletons_in_ComplementCluster
YMR261C	357	366	3164	361.5	3.50023647482564	2.55810830163055	WGD	WGD_in_WGDCluster
YMR262W	357	252	941	304.5	2.97358962342726	2.48358729696889	singletons	Singletons_in_WGDCluster
YMR263W	252	281	605	266.5	2.78175537465247	2.42569721336259	singletons	Singletons_in_WGDCluster
YMR264W	281	124	611	202.5	2.78604121024255	2.30642502755069	WGD	WGD_in_WGDCluster
YMR265C	593	124	1385	358.5	3.14144977340047	2.55448916000382	singletons	Singletons_in_ComplementCluster
YMR266W	593	393	2861	493	3.45651785780526	2.69284691927723	SSD	SSD_in_SSDCluster
YMR267W	393	184	932	288.5	2.96941591235398	2.46014581749175	SSD	SSD_in_SSDCluster
YMR268C	234	184	1334	209	3.12515582958053	2.32014628611105	singletons	Singletons_in_SSDCluster
YMR269W	234	235	635	234.5	2.80277372529198	2.3701428470511	singletons	Singletons_in_SSDCluster
YMR270C	442	235	1097	338.5	3.04020662757471	2.52955867302116	singletons	Singletons_in_SSDCluster
YMR271C	2075	442	683	1258.5	2.83442070368153	3.09985321988438	WGD	WGD_in_SSDCluster
YMR272C	312	2075	1154	1193.5	3.06220580881971	3.07682242334277	SSD	SSD_in_SSDCluster
YMR272W-A	2918	510	113	1714	2.05307844348342	3.23401081758718	SSD	SSD_in_SSDCluster
YMR272W-B	312	37	107	174.5	2.02938377768521	2.2417954312952	singletons	Singletons_in_ComplementCluster
YMR273C	384	37	2747	210.5	3.43885865942056	2.32325210017169	WGD	WGD_in_WGDCluster
YMR274C	340	384	947	362	2.97634997900327	2.55870857053317	singletons	Singletons_in_WGDCluster
YMR275C	246	340	2930	293	3.46686762035411	2.46686762035411	WGD	WGD_in_WGDCluster
YMR276W	246	308	1121	277	3.04960561259497	2.44247976906445	singletons	Singletons_in_WGDCluster
YMR277W	308	309	2198	308.5	3.34202768808747	2.48925516836926	singletons	Singletons_in_WGDCluster
YMR278W	309	98	1868	203.5	3.27137687189407	2.30856441356124	singletons	Singletons_in_WGDCluster
YMR279C	677	98	1622	387.5	3.21005084987514	2.58827170684233	WGD	WGD_in_WGDCluster
YMR280C	1010	677	4301	843.5	3.63356944255409	2.92608508692514	SSD	SSD_in_SSDCluster
YMR281W	1010	103	914	556.5	2.96094619573383	2.74546516867073	singletons	Singletons_in_ComplementCluster
YMR282C	228	103	1742	165.5	3.24104815067164	2.21879799811174	singletons	Singletons_in_ComplementCluster
YMR283C	1320	228	1541	774	3.18780263871842	2.88874096068289	singletons	Singletons_in_ComplementCluster
YMR284W	1320	149	1808	734.5	3.25719842613934	2.86599180012628	singletons	Singletons_in_ComplementCluster
YMR285C	251	149	1547	200	3.18949031369937	2.30102999566398	WGD	WGD_in_WGDCluster
YMR286W	251	234	260	242.5	2.41497334797082	2.38471174293828	singletons	Singletons_in_ComplementCluster
YMR287C	226	234	2909	230	3.46374372124706	2.36172783601759	singletons	Singletons_in_ComplementCluster
YMR288W	226	199	2915	212.5	3.46463855909503	2.32735893438633	singletons	Singletons_in_ComplementCluster
YMR289W	199	265	1124	232	3.05076631123304	2.3654879848909	singletons	Singletons_in_ComplementCluster
YMR290C	1039	265	1517	652	3.18098558078673	2.81424759573192	SSD	SSD_in_SSDCluster
YMR290W-A	1613	861	347	1237	2.54032947479087	3.09236969962912	SSD	SSD_in_SSDCluster
YMR291W	861	405	1760	633	3.24551266781415	2.80140371001736	singletons	Singletons_in_ComplementCluster
YMR292W	405	106	498	255.5	2.69722934275972	2.40739090447073	singletons	Singletons_in_ComplementCluster
YMR293C	173	106	1394	139.5	3.14426277376199	2.14457420760962	singletons	Singletons_in_ComplementCluster
YMR294W	173	122	1121	147.5	3.04960561259497	2.16879202031418	singletons	Singletons_in_ComplementCluster
YMR294W-A	122	647	359	384.5	2.55509444857832	2.58489634413745	WGD	WGD_in_WGDCluster
YMR295C	325	210	593	267.5	2.77305469336426	2.42732378635725	WGD	WGD_in_WGDCluster
YMR296C	1031	325	1676	678	3.22427401429426	2.83122969386706	singletons	Singletons_in_ComplementCluster
YMR297W	1031	299	1598	665	3.20357677497797	2.8228216453031	SSD	SSD_in_SSDCluster
YMR298W	299	141	452	220	2.65513843481138	2.34242268082221	singletons	Singletons_in_SSDCluster
YMR299C	209	141	938	175	2.97220283837906	2.24303804868629	singletons	Singletons_in_SSDCluster
YMR300C	464	209	1532	336.5	3.18525876529659	2.52698506856	singletons	Singletons_in_SSDCluster
YMR301C	446	464	2072	455	3.3163897510732	2.65801139665711	singletons	Singletons_in_SSDCluster
YMR302C	666	446	2552	556	3.40688067004912	2.74507479158206	singletons	Singletons_in_SSDCluster
YMR303C	650	666	1046	658	3.01953168453126	2.81822589361396	SSD	SSD_in_SSDCluster
YMR304W	650	101	3692	375.5	3.56726169235387	2.57460994134019	singletons	Singletons_in_ComplementCluster
YMR304C-A	2029	101	350	1065	2.54406804435028	3.02734960777476	WGD	WGD_in_WGDCluster
YMR305C	927	384	1169	655.5	3.06781451116184	2.8165726960261	WGD	WGD_in_WGDCluster
YMR306W	927	487	5357	707	3.72892164637286	2.8494194137969	singletons	Singletons_in_ComplementCluster
YMR306C-A	431	5951	389	3191	2.58994960132571	3.50392680419351	singletons	Singletons_in_ComplementCluster
YMR307W	431	270	1679	350.5	3.22505069613805	2.54468802230268	SSD	SSD_in_SSDCluster
YMR307C-A	1027	1159	194	1093	2.28780172993023	3.0386201619497	SSD	SSD_in_SSDCluster
YMR308C	767	270	3269	518.5	3.51441492058037	2.71474876072506	SSD	SSD_in_SSDCluster
YMR309C	290	767	2438	528.5	3.38703370128236	2.72304499164344	singletons	Singletons_in_ComplementCluster
YMR310C	245	290	953	267.5	2.97909290063833	2.42732378635725	WGD	WGD_in_WGDCluster
YMR311C	802	245	689	523.5	2.83821922190763	2.71891668601486	singletons	Singletons_in_ComplementCluster
YMR312W	802	153	821	477.5	2.91434315711944	2.67897337591977	singletons	Singletons_in_ComplementCluster
YMR313C	402	153	1928	277.5	3.28510702956681	2.4432629874587	singletons	Singletons_in_ComplementCluster
YMR314W	402	387	704	394.5	2.84757265914211	2.59604700754544	singletons	Singletons_in_ComplementCluster
YMR315W	387	437	1049	412	3.02077548819356	2.61489721603313	singletons	Singletons_in_ComplementCluster
YMR315W-A	437	432	107	434.5	2.02938377768521	2.63798978078469	singletons	Singletons_in_ComplementCluster
YMR316W	432	1486	1010	959	3.00432137378264	2.98181860717066	SSD	SSD_in_SSDCluster
YMR316C-A	1348	1269	311	1308.5	2.49276038902684	3.1167737269759	SSD	SSD_in_SSDCluster
YMR316C-B	3432	1348	308	2390	2.48855071650044	3.37839790094814	singletons	Singletons_in_SSDCluster
YMR317W	1391	275	3422	833	3.53428000520508	2.92064500140679	singletons	Singletons_in_SSDCluster
YMR318C	737	275	1082	506	3.03422726077055	2.7041505168398	SSD	SSD_in_SSDCluster
YMR319C	2208	737	1658	1472.5	3.21958452621425	3.16805530345914	singletons	Singletons_in_ComplementCluster
YMR320W	2208	528	305	1368	2.48429983934679	3.1360860973841	singletons	Singletons_in_ComplementCluster
YMR321C	470	528	317	499	2.50105926221775	2.69810054562339	singletons	Singletons_in_ComplementCluster
YMR322C	1009	470	713	739.5	2.85308952985187	2.86893817833291	singletons	Singletons_in_ComplementCluster
YMR323W	1009	801	1313	905	3.11826472608948	2.9566485792052	singletons	Singletons_in_ComplementCluster
YMR324C	197	801	242	499	2.38381536598043	2.69810054562339	singletons	Singletons_in_ComplementCluster
YMR325W	197	479	374	338	2.57287160220048	2.52891670027765	singletons	Singletons_in_ComplementCluster
YMR326C	1	479	308	240	2.48855071650044	2.38021124171161	singletons	Singletons_in_ComplementCluster
YNL339C	463	1	5727	232	3.75792718311333	2.3654879848909	singletons	Singletons_in_ComplementCluster
YNL339W-B	1	301	482	151	2.68304703823885	2.17897694729317	singletons	Singletons_in_ComplementCluster
YNL339W-A	301	4469	575	2385	2.75966784468963	3.37748838337613	singletons	Singletons_in_ComplementCluster
YNL338W	463	446	158	454.5	2.19865708695442	2.65753388755799	singletons	Singletons_in_ComplementCluster
YNL337W	446	911	254	678.5	2.40483371661994	2.83154985199576	singletons	Singletons_in_ComplementCluster
YNL336W	911	1977	1145	1444	3.05880548667591	3.15956719323362	SSD	SSD_in_SSDCluster
YNL335W	1977	79	677	1028	2.83058866868514	3.01199311465926	SSD	SSD_in_SSDCluster
YNL334C	391	79	668	235	2.82477646247555	2.37106786227174	WGD	WGD_in_SSDCluster
YNL333W	391	669	896	530	2.95230800966213	2.72427586960079	WGD	WGD_in_SSDCluster
YNL332W	669	264	1022	466.5	3.00945089579869	2.66885164808252	singletons	Singletons_in_SSDCluster
YNL331C	753	264	1130	508.5	3.05307844348342	2.70629095725876	SSD	SSD_in_SSDCluster
YNL330C	239	753	1301	496	3.11427729656159	2.6954816764902	SSD	SSD_in_SSDCluster
YNL329C	201	239	3092	220	3.49023948524629	2.34242268082221	singletons	Singletons_in_SSDCluster
YNL328C	774	201	440	487.5	2.64345267648619	2.68797462003456	SSD	SSD_in_SSDCluster
YNL327W	774	164	3125	469	3.49485002168009	2.67117284271508	singletons	Singletons_in_ComplementCluster
YNL326C	392	164	1010	278	3.00432137378264	2.44404479591808	singletons	Singletons_in_ComplementCluster
